#  rotated ellipses. x y a b phi
# center.x center.y a b phi
# coordinates in pixels and angle in radians
672.35294117647050000000 423.52941176470586000000 25.32898083439486000000 22.86279975105293300000 0.34703414174407904000
531.47540983606550000000 413.11475409836060000000 21.70878079638933000000 20.67914364750358700000 0.45320012853088860000
411.96721311475410000000 404.26229508196720000000 19.54226258329613000000 18.11382684371101700000 1.14125521237100400000
308.68852459016387000000 397.04918032786884000000 18.22254850044621600000 15.69752384200203800000 1.45673827128621450000
599.26829268292670000000 351.95121951219505000000 23.32554188488830000000 22.10246001796914000000 0.34872589360246453000
469.75609756097555000000 347.80487804878044000000 20.40962143778737000000 19.92139520496875000000 1.41980218912513400000
359.14634146341460000000 344.02439024390240000000 18.48275238252007000000 17.21629901617638600000 1.49257288371586630000
262.92682926829264000000 340.97560975609750000000 17.58805500226336000000 14.88604343382158600000 1.52336301012619040000
672.70000000000000000000 285.50000000000000000000 25.50490148971370000000 23.30193125043502500000 0.01287482505170663100
532.40000000000000000000 286.00000000000000000000 21.40584032454695000000 20.90095691589260700000 -0.00516392557708489350
413.00000000000000000000 287.00000000000000000000 19.40644222932166200000 18.19999999999999000000 1.53223373772010200000
310.00000000000000000000 287.60000000000000000000 18.11767093199340600000 15.80790941269592000000 -1.53412024723025300000
599.83606557377040000000 220.16393442622950000000 23.68441169128034600000 21.63996521712148200000 -0.48308651069266434000
470.98360655737700000000 225.73770491803276000000 20.92204083087710000000 19.12701010228297300000 -0.77418801514245770000
359.99999999999994000000 230.65573770491800000000 18.87240569868304000000 16.34829849697833000000 -1.29501188489872800000
264.34426229508200000000 235.32786885245900000000 17.18146974055419000000 14.65219820096617900000 -1.43048154935128120000
672.98507462686560000000 148.35820895522390000000 25.67255343747482500000 22.81126237728340600000 -0.45254778357391645000
533.13432835820890000000 160.00000000000000000000 22.46566152759757000000 20.16030653180773400000 -0.78407911204524340000
414.02985074626866000000 170.00000000000000000000 19.99122663440043400000 17.28784135387538000000 -1.10352358948148940000
311.19402985074623000000 178.80597014925374000000 18.50264742365582600000 15.55410794623458800000 -1.29735833835985550000
