#  rotated ellipses. x y a b phi
# center.x center.y a b phi
# coordinates in pixels and angle in radians
231.18181818181820000000 502.36363636363640000000 24.42208051188362500000 21.62662118320042400000 -0.87245228625411510000
236.36363636363637000000 370.36363636363640000000 21.43373412818412400000 20.16789036198117600000 -0.41367983820297870000
241.09090909090910000000 252.54545454545453000000 20.06641863972726000000 18.46193313839621000000 0.35126987094516070000
245.27272727272728000000 146.36363636363637000000 19.16134193613246200000 16.55294535724681000000 0.40254643669991530000
297.45901639344260000000 433.19672131147536000000 21.30296172945568500000 20.64044450771219600000 -1.12676746934959130000
299.26229508196720000000 313.03278688524586000000 19.65743986941924200000 19.02804900010336200000 0.35330823677603296000
300.65573770491800000000 204.42622950819670000000 18.57023247017216000000 16.70684041127510300000 0.72493771793215060000
301.72131147540983000000 105.98360655737704000000 17.93602953842719600000 15.14464879067002400000 0.67284912250934200000
358.40000000000000000000 494.50000000000000000000 21.40490597970477000000 19.61555505204992000000 -1.40502712158277140000
356.60000000000000000000 372.20000000000005000000 19.52434377898526000000 18.95257238477136500000 -1.44046340320215600000
355.20000000000005000000 261.50000000000000000000 18.40244548966255400000 17.10116955064765800000 0.92174968359311280000
353.80000000000000000000 161.00000000000000000000 17.83928249678219700000 14.99666629621394200000 0.73282123464044870000
413.27272727272725000000 430.36363636363640000000 19.33715645679866700000 17.99471915188932400000 1.37210290805496500000
409.09090909090907000000 317.81818181818180000000 17.97932697147218300000 16.66440756039177000000 1.40036365657238070000
405.72727272727275000000 215.63636363636363000000 17.54922239335892800000 15.43447895122692300000 0.90603789377982810000
401.63636363636360000000 122.00000000000000000000 16.90738016761413000000 13.82446029613228900000 0.76946459435424330000
469.88888888888890000000 488.11111111111110000000 19.44476190217042000000 17.22258064143163000000 1.56594709260801210000
462.88888888888890000000 373.33333333333330000000 18.06025579847009000000 16.09846246779985200000 1.24750484806039650000
456.55555555555554000000 269.11111111111110000000 17.50520204868918500000 15.07389207279336000000 0.93560879510222760000
450.44444444444446000000 174.44444444444446000000 16.51785416368722500000 13.88488831272292900000 0.86814264862945830000
