#  rotated ellipses. x y a b phi
# center.x center.y a b phi
# coordinates in pixels and angle in radians
414.72222222222220000000 447.22222222222220000000 5.52158682342490000000 5.37515750877778500000 0.39349858109389870000
413.95061728395063000000 414.69135802469140000000 5.22179900803864800000 5.09212493176303500000 0.15103660177627098000
413.64197530864200000000 384.69135802469134000000 4.93711406186539100000 4.70149975909371500000 0.06649047293133059000
413.08641975308643000000 356.66666666666670000000 5.27624336947113300000 4.11779755065628500000 0.22679884805388428000
432.22222222222223000000 430.98765432098770000000 5.33906013979473900000 4.93865739233816900000 0.24253020233639166000
430.98765432098764000000 399.69135802469134000000 5.47437254514096500000 4.81046020237504300000 0.13870593034135820000
429.81481481481484000000 370.86419753086420000000 5.51597698815187300000 4.45514829031263900000 0.04966131612180038600
428.64197530864203000000 344.07407407407413000000 5.34441007948477150000 4.14086662499966200000 0.12651149151191410000
451.11111111111114000000 448.27160493827160000000 5.99369683651277500000 4.99961894600408500000 0.56307904959027920000
449.07407407407413000000 415.74074074074076000000 5.55212514117748950000 4.53693205555876700000 0.25805951494179780000
447.16049382716050000000 385.55555555555560000000 5.46914973662632400000 3.90404649403508700000 0.30563325460215546000
445.49382716049390000000 357.77777777777780000000 5.07413415001539500000 4.23413596040560150000 0.15624151084032875000
468.02469135802470000000 431.85185185185185000000 5.69308508650310600000 4.89175623608859760000 0.16110881559929005000
465.30864197530866000000 400.86419753086420000000 5.48237118794433100000 4.48710662849044200000 0.15777451992221248000
462.71604938271605000000 371.72839506172840000000 5.37852368167701900000 4.12057265883423900000 0.15909721003256733000
460.30864197530866000000 345.00000000000000000000 5.15348925055351400000 4.15831352916031350000 0.10409993810960033000
487.53086419753090000000 449.01234567901236000000 6.14127733486810300000 5.19766282346194400000 0.62435555233017210000
483.95061728395063000000 416.48148148148150000000 5.52701861459155800000 4.69501157279173200000 0.33333489083530626000
480.61728395061730000000 386.41975308641975000000 5.17672737598335000000 4.57165344723095800000 0.59058432509967650000
477.71604938271605000000 358.82716049382720000000 5.29642579484263450000 4.29888527073583850000 0.59866054901756740000
