#  rotated ellipses. x y a b phi
# center.x center.y a b phi
# coordinates in pixels and angle in radians
265.80000000000000000000 410.80000000000000000000 15.53319027115809400000 10.37545179739169400000 -0.18922648788034070000
318.20000000000000000000 360.20000000000000000000 13.80507153186826700000 8.45931439302261800000 -0.12408490203154199000
360.80000000000000000000 319.10000000000000000000 12.01041214946431300000 6.92603782836915300000 -0.02953059570631078000
395.40000000000000000000 285.40000000000000000000 11.20044641967454700000 5.70350769263966750000 -0.02598165269225827200
331.00000000000000000000 398.40000000000000000000 15.04027925272666000000 10.33102124671129700000 -0.08370298267388633000
375.10000000000000000000 349.80000000000000000000 13.50148140020197800000 8.01560977094070000000 -0.05484822076856695000
410.80000000000000000000 310.80000000000000000000 12.30040649734797500000 6.22896460095895900000 0.02279368747677998400
439.70000000000005000000 278.50000000000000000000 11.10405331399304400000 5.30848377599480800000 0.02058422369913622000
345.80000000000000000000 444.00000000000000000000 16.81071087134629000000 11.82708755357797000000 -0.06811266177970080000
392.40000000000000000000 386.10000000000000000000 14.60308186651022700000 9.90201999594025800000 0.02713972383669323700
429.00000000000000000000 340.30000000000000000000 13.40932511351706100000 7.70259696466067300000 0.03273945051402115500
458.40000000000000000000 302.80000000000000000000 12.02039932780937400000 6.35059052372298400000 0.08732222178120726000
413.10000000000000000000 429.40000000000000000000 16.11117624507906000000 11.40043858805438500000 0.03450216116693137500
450.20000000000000000000 374.70000000000005000000 14.22849254137625300000 9.10000000000002300000 0.03571640578888106400
479.80000000000000000000 331.00000000000000000000 12.47878199184522800000 7.20624728967863400000 0.10369613015294970000
503.80000000000000000000 295.20000000000000000000 11.46298390472571200000 5.85491246732179100000 0.13706617431018883000
438.20000000000000000000 481.80000000000000000000 18.06017718628474700000 13.47330694373135900000 0.17174031151685742000
475.80000000000000000000 415.40000000000000000000 15.58236182354908500000 10.17889974407848500000 0.17238187965775675000
505.00000000000000000000 363.80000000000000000000 14.22743827960608900000 8.39523674472613400000 0.16059756979608614000
528.40000000000010000000 322.10000000000000000000 12.94024729284569400000 6.77421582177600700000 0.12660399802904260000
