#  rotated ellipses. x y a b phi
# center.x center.y a b phi
# coordinates in pixels and angle in radians
2624.61538461538480000000 1943.07692307692290000000 252.79619688548192000000 218.00436387549635000000 -0.18219049015565060000
2529.28571428571400000000 2653.57142857142840000000 268.00710088064653000000 254.55292942245070000000 0.42337803305096977000
2417.85714285714270000000 3475.71428571428530000000 314.97084413174030000000 272.95248895089713000000 1.04061641173848900000
1940.71428571428560000000 1906.42857142857130000000 219.37992392287904000000 186.64738117091060000000 -0.57697029797216730000
1811.78571428571420000000 2539.28571428571380000000 232.38915505624420000000 215.98994921816447000000 -1.07554652748356940000
1665.71428571428560000000 3261.42857142857100000000 263.58691398567140000000 228.58928501679543000000 1.55433931829838130000
1382.14285714285700000000 1876.42857142857130000000 194.94701006861803000000 156.16742716111614000000 -0.82632753730190920000
1232.50000000000000000000 2446.78571428571380000000 212.42345560176690000000 173.64122641298087000000 -1.08846713762253520000
1063.57142857142840000000 3091.42857142857100000000 234.40110398848472000000 187.12786199466356000000 -1.33236213747934080000
916.42857142857130000000 1852.14285714285690000000 180.02621691162153000000 130.18432771909772000000 -0.91220658273770990000
754.28571428571420000000 2371.42857142857100000000 193.54902347931355000000 142.18592312424570000000 -1.08659336422821440000
574.28571428571420000000 2952.85714285714270000000 212.78042721096713000000 149.77023218577040000000 -1.24802994693393530000
