#  rotated ellipses. x y a b phi
# center.x center.y a b phi
# coordinates in pixels and angle in radians
2597.49999999999950000000 590.83333333333330000000 361.35595332026840000000 291.33612222158600000000 -0.90411723646440200000
2620.41666666666600000000 1546.66666666666650000000 310.03052045098866000000 299.23194506008946000000 -0.85760508161000120000
2640.83333333333300000000 2420.83333333333300000000 305.17981948717050000000 267.06740722147280000000 0.63663756975688950000
1775.83333333333300000000 788.33333333333330000000 286.03187953637460000000 225.27144120421093000000 -1.30636967454686100000
1824.99999999999950000000 1594.99999999999980000000 260.00133546665570000000 225.09874376469617000000 1.54791263730809900000
1876.66666666666630000000 2344.99999999999950000000 253.34703910293152000000 206.00195522265207000000 1.05435941476684650000
1172.49999999999980000000 930.83333333333310000000 242.42553266702103000000 173.78346999770852000000 -1.49148380898569990000
1239.99999999999980000000 1631.66666666666650000000 227.45573439926970000000 168.79063296811734000000 1.44000969678641130000
1302.49999999999980000000 2288.33333333333300000000 217.72178985525946000000 159.96201806123280000000 1.24092957304941990000
714.58333333333330000000 1043.33333333333300000000 211.71628355471907000000 134.59365285513604000000 1.54855017220921740000
785.83333333333330000000 1659.58333333333300000000 201.13436981834360000000 130.08077084813286000000 1.39754316973510280000
855.83333333333330000000 2244.16666666666650000000 192.53426823411058000000 126.73517883979790000000 1.27858548089650940000
