#  rotated ellipses. x y a b phi
# center.x center.y a b phi
# coordinates in pixels and angle in radians
984.99999999999990000000 1036.78571428571420000000 31.78571428571427800000 28.94620273993159300000 1.11359756256155460000
1075.35714285714270000000 1038.92857142857130000000 32.23201919248147000000 28.14865785034014700000 1.19422108201510800000
1162.85714285714270000000 1041.42857142857130000000 31.30046944943638500000 28.48927922240657700000 1.26720697085300430000
990.53571428571420000000 1133.57142857142840000000 31.89837578233438000000 29.06987096564385800000 1.08523866509384350000
1079.60000000000000000000 1134.80000000000000000000 31.20256399721025000000 28.26446532308703800000 1.14003257343032160000
1166.80000000000000000000 1135.60000000000000000000 30.63657944353457200000 28.13751943579970700000 1.35040931819128000000
995.22222222222220000000 1229.22222222222220000000 31.47446544913259500000 28.51423729288688000000 1.40688867319475450000
1083.22222222222220000000 1229.22222222222220000000 31.00179206289709000000 28.64900403327776000000 1.33992773376812570000
1170.00000000000000000000 1229.11111111111100000000 30.94000566608360700000 27.65751745195049300000 1.43186430262763990000
999.77777777777780000000 1323.11111111111100000000 30.90287453168368000000 28.95547880948308000000 1.25318080846023870000
1088.00000000000000000000 1322.55555555555570000000 30.32030652309318300000 28.74000094504145000000 1.42958275749909180000
1174.00000000000000000000 1321.11111111111100000000 29.71988568178332500000 28.25916217642655300000 1.51530483217683540000
