#  rotated ellipses. x y a b phi
# center.x center.y a b phi
# coordinates in pixels and angle in radians
198.51351351351352000000 98.10810810810810000000 13.17584892470988800000 8.04082443287148700000 -0.01865840515400602000
237.29729729729730000000 100.54054054054053000000 13.51148633443664700000 7.04778638400285100000 0.52458823739071880000
267.43243243243240000000 108.51351351351350000000 12.48099358531010600000 4.93243243243245000000 0.84483507217428440000
198.91891891891890000000 132.36486486486484000000 16.48662494403534500000 14.79791433984361500000 0.01945107325062946400
246.21621621621620000000 137.43243243243242000000 17.19777110263030000000 11.84573351395195400000 0.99098534728924850000
278.64864864864865000000 144.72972972972970000000 15.25591288691531300000 6.82164785620513200000 1.25600875449003050000
192.29729729729730000000 185.27027027027026000000 19.82045965388193000000 18.62537717591820700000 -1.47666566943891600000
244.59459459459458000000 191.89189189189187000000 19.79625954295134300000 14.51995428076683200000 -1.31980016952433670000
279.18918918918916000000 192.70270270270268000000 17.07334968715307600000 7.68787097426027600000 -1.36779743548927200000
178.91891891891890000000 234.45945945945945000000 17.12874486520871000000 13.40718302294202900000 0.06241056907253772500
227.43243243243242000000 242.56756756756755000000 17.92006029547404800000 10.71920649462267000000 -0.57316647348656080000
263.64864864864865000000 238.51351351351352000000 16.21227429566369000000 5.83589807613215900000 -0.83992308464903980000
