#  rotated ellipses. x y a b phi
# center.x center.y a b phi
# coordinates in pixels and angle in radians
153.43283582089552000000 31.34328358208955000000 9.86543454905119800000 5.79596651908883500000 0.25034720527694410000
159.85074626865674000000 53.80597014925373000000 9.56418329699724000000 7.96831830945369800000 0.37068753536746885000
165.44776119402985000000 79.55223880597015000000 8.96299414139128100000 7.83582089552237450000 -1.54568116829902860000
120.27027027027026000000 34.86486486486486000000 11.96842693269433500000 6.97616729683259800000 -0.14333919659157343000
128.91891891891890000000 59.18918918918918600000 12.03632346449701300000 9.40063757687299700000 -0.02725176912096898000
138.37837837837840000000 87.90540540540540000000 10.57793954261080100000 9.79729729729727200000 -0.94520676769967890000
82.97297297297297000000 49.05405405405405000000 13.85003289703988100000 6.58982991364141500000 -0.55640865992459080000
93.24324324324324000000 74.59459459459460000000 13.78676438362050000000 9.99314958931316000000 -0.68942062639705940000
107.70270270270270000000 102.97297297297297000000 12.00879273677777800000 10.46839481452124900000 -0.71968442946170470000
50.81081081081081000000 73.91891891891892000000 13.52735777331427500000 6.08108108108107700000 -0.92408438351299130000
61.82432432432432000000 97.77027027027026000000 12.85454105412553200000 9.04951479596374500000 -1.15732920117544150000
79.45945945945945000000 123.51351351351350000000 10.81756545739972400000 9.99109355019293600000 -1.39314164916563630000
