#  rotated ellipses. x y a b phi
# center.x center.y a b phi
# coordinates in pixels and angle in radians
128.72727272727272000000 119.45454545454545000000 11.73044354596722400000 5.98206686413167800000 -0.30375657379141807000
164.54545454545453000000 118.36363636363636000000 12.28484250496931200000 6.36428568115895600000 0.02195180279131139800
198.72727272727272000000 121.27272727272727000000 11.38543364011902000000 5.20648038664594200000 0.39758533197914980000
119.27272727272727000000 147.27272727272728000000 15.29462715579267100000 10.49399670965016900000 -0.62925933588919050000
166.00000000000000000000 146.72727272727272000000 16.23179208775681000000 12.38500826612827400000 0.07225419579569980000
210.00000000000000000000 148.18181818181820000000 14.11083634939257400000 8.94103734251962700000 0.69790101443430040000
109.26829268292681000000 194.63414634146338000000 18.67805451337267000000 16.31749248288822300000 -1.51704352337577840000
168.51351351351350000000 197.97297297297297000000 20.94638186120068500000 20.94638186120068500000 1.56434480340192760000
221.08108108108107000000 192.43243243243242000000 16.91835764546944500000 13.28729573327769100000 1.45633021254662300000
107.02702702702702000000 248.78378378378378000000 20.16775880587650200000 13.09416923973758700000 0.78838487853316050000
168.91891891891890000000 256.21621621621620000000 22.24276706330798300000 15.86327631440993700000 -0.15289848340227820000
224.72972972972974000000 242.70270270270270000000 18.32314833187296800000 11.08190504517348900000 -0.92382949031264100000
